Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Bahrain,BHR,Government Effectiveness: Standard Error,GE.STD.ERR,0.238578706979752,0.184152603149414,0.210551515221596,0.198163107037544,0.187535777688026,0.200899213552475,0.229658231139183,0.237896755337715,0.220240235328674,0.225383639335632,0.220211267471313,0.218021839857101,0.213352337479591,0.232892349362373,0.232549339532852,0.219895526766777,0.242215350270271,0.245664283633232,0.233651787042618,0.25643053650856,0.232756271958351,0.247945472598076
Bangladesh,BGD,Government Effectiveness: Estimate,GE.EST,-0.607652246952057,-0.726736128330231,-0.838938593864441,-0.93288254737854,-0.918954312801361,-0.838699102401733,-0.70753276348114,-0.738396406173706,-0.802756428718567,-0.753689587116241,-0.772120714187622,-0.807726144790649,-0.797781109809875,-0.775071203708649,-0.752009570598602,-0.705847561359406,-0.752013146877289,-0.762283682823181,-0.753539621829987,-0.779491305351257,-0.653351545333862,-0.763355314731598
Bangladesh,BGD,Government Effectiveness: Standard Error,GE.STD.ERR,0.216711580753326,0.184152603149414,0.190472021698952,0.193942978978157,0.174616992473602,0.17651692032814,0.197559341788292,0.201516449451447,0.195807263255119,0.193452537059784,0.19440470635891,0.196586906909943,0.193871259689331,0.202449887990952,0.212165802717209,0.203128203749657,0.202360302209854,0.211057886481285,0.218874484300613,0.240058839321136,0.243820667266846,0.246022239327431
Barbados,BRB,Government Effectiveness: Estimate,GE.EST,1.38048672676086,1.36772322654724,1.34903717041016,1.18535709381104,1.29056811332703,1.44416701793671,1.32086098194122,1.5633772611618,1.48047006130219,1.40638220310211,1.46513664722443,1.4543833732605,1.35085844993591,1.19927227497101,0.98906546831131,1.04390239715576,0.80010575056076,0.385260552167892,0.591981410980225,0.443785101175308,0.497877299785614,0.428394287824631
Barbados,BRB,Government Effectiveness: Standard Error,GE.STD.ERR,0.331546425819397,0.295856952667236,0.361106097698212,0.376263976097107,0.296854168176651,0.24671696126461,0.332813501358032,0.350792974233627,0.276905655860901,0.296465128660202,0.287503004074097,0.275722324848175,0.263930082321167,0.296228528022766,0.330808758735657,0.282544165849686,0.333910912275314,0.330526649951935,0.29636949300766,0.311670243740082,0.311665922403336,0.320092976093292
Belarus,BLR,Government Effectiveness: Estimate,GE.EST,-0.721570193767548,-1.04380238056183,-1.05236744880676,-1.20957052707672,-1.13566422462463,-1.2037011384964,-1.16012692451477,-1.16596508026123,-1.20978689193726,-1.18977093696594,-1.19257616996765,-0.972218334674835,-0.962117969989777,-0.490350842475891,-0.489229083061218,-0.513944447040558,-0.357744187116623,-0.297942787408829,-0.174483388662338,-0.829658210277557,-0.804153621196747,-0.851723372936249
Belarus,BLR,Government Effectiveness: Standard Error,GE.STD.ERR,0.277303487062454,0.232496976852417,0.259703934192657,0.279393464326859,0.24376879632473,0.25878232717514,0.254169672727585,0.259988307952881,0.255214601755142,0.253436625003815,0.24931213259697,0.234760656952858,0.231326133012772,0.256554901599884,0.249657303094864,0.236293405294418,0.242215350270271,0.245664283633232,0.24826180934906,0.279913663864136,0.285309731960297,0.296179562807083
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,1.65919423103333,1.91511082649231,1.86878955364227,1.85430920124054,1.70650970935822,1.74316394329071,1.60233938694,1.38118207454681,1.56746017932892,1.65420985221863,1.72347581386566,1.67117416858673,1.70195496082306,1.51735270023346,1.52944529056549,1.39763832092285,1.24078404903412,1.22463178634644,1.11331832408905,1.07823526859283,1.08557260036469,1.22718644142151
Belgium,BEL,Government Effectiveness: Standard Error,GE.STD.ERR,0.203009098768234,0.189597606658936,0.197447702288628,0.20749731361866,0.192003473639488,0.201322928071022,0.223921820521355,0.234416022896767,0.21885871887207,0.218765646219254,0.214328020811081,0.210567563772202,0.201962381601334,0.211091190576553,0.213534951210022,0.208812266588211,0.208785086870193,0.209094405174255,0.227592766284943,0.24875982105732,0.227094352245331,0.238242536783218
Belize,BLZ,Government Effectiveness: Estimate,GE.EST,0.364934474229813,0.301497399806976,0.319293677806854,0.206384032964706,0.149592906236649,-0.111628040671349,-0.233249247074127,-0.313582986593246,-0.306065917015076,-0.261244267225266,-0.248732417821884,-0.165085405111313,-0.145570039749146,-0.543895483016968,-0.641967713832855,-0.635813772678375,-0.670175135135651,-0.627418994903564,-0.634233057498932,-0.603579580783844,-0.526691198348999,-0.356684654951096
Belize,BLZ,Government Effectiveness: Standard Error,GE.STD.ERR,0.331546425819397,0.295856952667236,0.361106097698212,0.376263976097107,0.296854168176651,0.318718701601028,0.313446849584579,0.306070953607559,0.293650358915329,0.29765710234642,0.265795707702637,0.28447824716568,0.274464756250381,0.339007169008255,0.290899187326431,0.283119112253189,0.293721139431,0.317910820245743,0.315957635641098,0.339884281158447,0.362242460250854,0.361506670713425
Benin,BEN,Government Effectiveness: Estimate,GE.EST,-0.396729677915573,-0.576151072978973,-0.561285614967346,-0.524759590625763,-0.652987897396088,-0.647012531757355,-0.543749690055847,-0.492893785238266,-0.595060706138611,-0.609903872013092,-0.547139346599579,-0.526746511459351,-0.508882761001587,-0.485428422689438,-0.682311475276947,-0.625652372837067,-0.697358727455139,-0.631518959999084,-0.490367919206619,-0.290913850069046,-0.23760136961937,-0.170590236783028
Benin,BEN,Government Effectiveness: Standard Error,GE.STD.ERR,0.331546425819397,0.259350627660751,0.298997640609741,0.220771551132202,0.193095043301582,0.168698459863663,0.199237152934074,0.193356648087502,0.180823668837547,0.188161686062813,0.191302984952927,0.191187039017677,0.172091916203499,0.193721607327461,0.175100982189178,0.174855977296829,0.180539503693581,0.176754146814346,0.187132850289345,0.203993588685989,0.205688282847404,0.211483865976334
Bermuda,BMU,Government Effectiveness: Estimate,GE.EST,1.12659859657288,1.10116672515869,1.09160125255585,1.15784680843353,1.02187347412109,1.02123284339905,0.991429924964905,1.01344287395477,1.01708793640137,1.00022184848785,0.990145206451416,1.00228774547577,1.00963115692139,0.948003530502319,0.961984634399414,1.27626776695251,1.33035838603973,1.32700169086456,1.30714297294617,1.47009336948395,1.47138118743896,1.21938359737396
Bermuda,BMU,Government Effectiveness: Standard Error,GE.STD.ERR,0.331546425819397,0.295856952667236,0.361106097698212,0.410197407007217,0.30711555480957,0.435252577066422,0.469166576862335,0.451515167951584,0.423608183860779,0.449280053377151,0.434491038322449,0.398956000804901,0.381397247314453,0.466472148895264,0.448114812374115,0.434102684259415,0.445922523736954,0.456763863563538,0.461894810199738,0.492002606391907,0.483209103345871,0.479059517383575
Bhutan,BTN,Government Effectiveness: Estimate,GE.EST,0.618822574615479,0.568053841590881,0.576729536056519,0.125093668699265,0.362013220787048,0.279721796512604,0.358816355466843,0.329717963933945,0.528889834880829,0.609069526195526,0.691294491291046,0.542693614959717,0.420869916677475,0.293826997280121,0.420701026916504,0.498982816934586,0.562770962715149,0.284297674894333,0.253064602613449,0.305567264556885,0.710913896560669,0.56129378080368
Bhutan,BTN,Government Effectiveness: Standard Error,GE.STD.ERR,0.331546425819397,0.295856952667236,0.361106097698212,0.376263976097107,0.23687019944191,0.271946340799332,0.287964910268784,0.277931034564972,0.242289945483208,0.235913410782814,0.241185411810875,0.241578862071037,0.214788243174553,0.226770162582397,0.239410802721977,0.230896458029747,0.247440129518509,0.275941997766495,0.277398407459259,0.298455208539963,0.294728726148605,0.285414278507233
Bolivia,BOL,Government Effectiveness: Estimate,GE.EST,-0.309992283582687,-0.327785730361938,-0.383329838514328,-0.644271314144135,-0.699575066566467,-0.732252717018127,-0.574792742729187,-0.629991829395294,-0.60438460111618,-0.500350832939148,-0.46942475438118,-0.359967857599258,-0.378559440374374,-0.581926763057709,-0.676909506320953,-0.600444853305817,-0.395564675331116,-0.329585134983063,-0.790566325187683,-0.726455271244049,-0.763246834278107,-0.564738214015961
Bolivia,BOL,Government Effectiveness: Standard Error,GE.STD.ERR,0.216711580753326,0.183514714241028,0.18796481192112,0.19208736717701,0.176489040255547,0.181846663355827,0.206947237253189,0.208181068301201,0.196521535515785,0.197629943490028,0.198931857943535,0.198709309101105,0.195855781435966,0.205362990498543,0.212563827633858,0.209271252155304,0.225427612662315,0.22963173687458,0.225109875202179,0.248552709817886,0.251865893602371,0.257132947444916
Bosnia and Herzegovina,BIH,Government Effectiveness: Estimate,GE.EST,-1.05737936496735,-1.07195007801056,-0.880337357521057,-0.70136547088623,-0.764629542827606,-0.633319139480591,-0.858715116977692,-0.604502141475677,-0.721999883651733,-0.74055814743042,-0.736359298229218,-0.454691231250763,-0.433313488960266,-0.492096722126007,-0.624794006347656,-0.452135771512985,-0.519017219543457,-0.670872628688812,-0.706423223018646,-1.07570326328278,-1.07316851615906,-1.06496071815491
Bosnia and Herzegovina,BIH,Government Effectiveness: Standard Error,GE.STD.ERR,0.262302756309509,0.213927760720253,0.227408483624458,0.206221833825111,0.190610691905022,0.200817480683327,0.231171473860741,0.228566467761993,0.223489016294479,0.227560505270958,0.246757537126541,0.213719457387924,0.208768382668495,0.259113699197769,0.236920937895775,0.225163161754608,0.225267216563225,0.236905604600906,0.243762880563736,0.267640799283981,0.275038748979568,0.28508922457695
Botswana,BWA,Government Effectiveness: Estimate,GE.EST,0.420466750860214,0.536757171154022,0.619481265544891,0.598914623260498,0.581382811069489,0.421107769012451,0.533249735832214,0.51762855052948,0.415621072053909,0.388349592685699,0.411628901958466,0.422315120697021,0.378747165203094,0.298254311084747,0.451487898826599,0.497389316558838,0.367126554250717,0.254543900489807,0.375831961631775,0.167879268527031,0.323696464300156,0.439493864774704
Botswana,BWA,Government Effectiveness: Standard Error,GE.STD.ERR,0.238578706979752,0.183660730719566,0.189338266849518,0.193198189139366,0.180479183793068,0.188774809241295,0.214287683367729,0.222205847501755,0.209873467683792,0.211760282516479,0.211858123540878,0.209196493029594,0.185542598366737,0.210813030600548,0.193842083215714,0.198038920760155,0.203600808978081,0.212890088558197,0.22359274327755,0.222042635083199,0.207267120480537,0.220524862408638
Brazil,BRA,Government Effectiveness: Estimate,GE.EST,0.0430850870907307,-0.0346153452992439,0.0817573666572571,-0.0922709181904793,-0.157670244574547,-0.391295492649078,-0.290289968252182,-0.148200899362564,-0.151303574442863,-0.0868625491857529,-0.152404069900513,-0.16054867208004,-0.119030974805355,-0.175920635461807,-0.255271553993225,-0.249387070536613,-0.317140609025955,-0.520569622516632,-0.234114676713943,-0.465709209442139,-0.492990374565125,-0.588259339332581
Brazil,BRA,Government Effectiveness: Standard Error,GE.STD.ERR,0.203009098768234,0.178269043564796,0.182855948805809,0.187831997871399,0.176186949014664,0.181448861956596,0.206051856279373,0.210029721260071,0.198930069804192,0.204734981060028,0.203929737210274,0.201149001717567,0.198346048593521,0.206991791725159,0.20826368033886,0.199734926223755,0.199891433119774,0.200504153966904,0.211161002516747,0.231769517064095,0.231303513050079,0.244514212012291
Brunei Darussalam,BRN,Government Effectiveness: Estimate,GE.EST,0.866731762886047,0.845220685005188,0.68854159116745,0.225117295980453,0.594697237014771,0.866387069225311,0.918139517307281,0.880708277225494,0.913909912109375,0.896695196628571,0.891406118869781,0.837668597698212,0.8647221326828,1.08171236515045,1.02641665935516,1.04869890213013,1.10793781280518,1.21311509609222,1.27881729602814,1.38330936431885,1.40712428092957,1.42228293418884
Brunei Darussalam,BRN,Government Effectiveness: Standard Error,GE.STD.ERR,0.282076954841614,0.259410440921783,0.300158023834229,0.330194413661957,0.268858820199966,0.346091717481613,0.346957564353943,0.298437595367432,0.247373968362808,0.254238665103912,0.247637912631035,0.24576835334301,0.240026488900185,0.300508588552475,0.288702368736267,0.235667809844017,0.23811374604702,0.24064889550209,0.250003457069397,0.31776174902916,0.326856136322021,0.327513784170151
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,0.0379754789173603,0.173596397042274,0.0336971394717693,0.0787450447678566,0.134381100535393,-0.130292177200317,-0.121084287762642,-0.172577276825905,0.0714814215898514,-0.0653254613280296,-0.0711113885045052,-0.0283869281411171,-0.0132329864427447,-0.112378895282745,-0.0125585971400142,0.0888326391577721,0.0980096459388733,0.111848846077919,0.173703476786613,-0.214027836918831,-0.173440277576447,-0.271232962608337
Bulgaria,BGR,Government Effectiveness: Standard Error,GE.STD.ERR,0.214524328708649,0.183540761470795,0.189749374985695,0.197554647922516,0.18708735704422,0.188124746084213,0.20870815217495,0.216038808226585,0.208634540438652,0.208492502570152,0.204298555850983,0.201146349310875,0.193537354469299,0.204205811023712,0.206008478999138,0.200002029538155,0.20008796453476,0.200347691774368,0.207306772470474,0.2200997620821,0.216071516275406,0.225330874323845
Burkina Faso,BFA,Government Effectiveness: Estimate,GE.EST,-0.783201575279236,-0.846448183059692,-0.812532126903534,-0.696795463562012,-0.604898989200592,-0.80056357383728,-0.770006239414215,-0.530283987522125,-0.617469727993011,-0.589095711708069,-0.568243741989136,-0.632368385791779,-0.670198976993561,-0.592531859874725,-0.692133605480194,-0.638990938663483,-0.638492047786713,-0.644067406654358,-0.7781862616539,-0.708106637001038,-0.765025079250336,-0.853148698806763
Burkina Faso,BFA,Government Effectiveness: Standard Error,GE.STD.ERR,0.282076954841614,0.233744382858276,0.261566013097763,0.205213785171509,0.207678824663162,0.163893014192581,0.18908865749836,0.183036118745804,0.171793401241302,0.175850346684456,0.17807973921299,0.180305510759354,0.164917722344398,0.174501433968544,0.174031317234039,0.17407263815403,0.180654138326645,0.178170725703239,0.180278733372688,0.205673307180405,0.209879770874977,0.213582724332809
Burundi,BDI,Government Effectiveness: Estimate,GE.EST,-1.41228187084198,-1.50260782241821,-1.49027299880981,-1.23842835426331,-1.24252092838287,-1.11087679862976,-1.28052830696106,-1.13556611537933,-1.06673920154572,-1.12470984458923,-1.08492064476013,-1.30940592288971,-1.07123398780823,-1.1517721414566,-1.23757755756378,-1.48436272144318,-1.38194644451141,-1.44979333877563,-1.37481689453125,-1.30248296260834,-1.35819256305695,-1.26360619068146
